Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
17,74,Moyen,Moyen,Non,9,56,Moyen,Oui,1,Moyen,Haut,Privee,Negative,3,Non,Lycee,Moderee,Homme,63
19,82,Moyen,Moyen,Non,7,94,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,68
16,66,Bas,Moyen,Non,6,93,Moyen,Oui,7,Bas,Moyen,Publique,Negative,2,Non,Lycee,Loin,Homme,63
25,74,Bas,Moyen,Oui,6,65,Haut,Oui,0,Haut,Moyen,Publique,Neutre,1,Non,Lycee,Moderee,Homme,65
12,75,Moyen,Haut,Non,8,54,Bas,Oui,1,Moyen,Haut,Publique,Negative,3,Non,Lycee,Proche,Femme,62
10,85,Bas,Bas,Oui,6,53,Haut,Oui,1,Bas,Moyen,Privee,Neutre,3,Oui,Lycee,Moderee,Homme,60
9,83,Haut,Bas,Oui,7,86,Moyen,Oui,0,Bas,Moyen,Publique,Negative,1,Non,Licence,Loin,Femme,62
6,69,Haut,Moyen,Oui,10,94,Moyen,Non,1,Moyen,Moyen,Privee,Neutre,4,Non,Master,Proche,Femme,63
14,97,Bas,Moyen,Oui,5,88,Moyen,Oui,2,Haut,Moyen,Publique,Positif,3,Non,Master,Proche,Homme,71
19,93,Haut,Haut,Non,8,80,Moyen,Oui,1,Moyen,Moyen,Privee,Neutre,3,Non,Licence,Moderee,Homme,71
23,67,Bas,Bas,Non,9,98,Moyen,Oui,2,Bas,Haut,Publique,Negative,0,Non,Licence,Proche,Femme,64
26,77,Moyen,Bas,Oui,7,69,Bas,Oui,1,Haut,Moyen,Publique,Neutre,3,Oui,Lycee,Proche,Femme,66
15,99,Haut,Moyen,Non,7,73,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,69
25,73,Bas,Bas,Non,8,69,Moyen,Oui,3,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,66
21,72,Haut,Moyen,Non,7,60,Bas,Oui,0,Bas,Moyen,Privee,Neutre,4,Non,Master,Proche,Homme,65
24,95,Haut,Bas,Oui,8,59,Moyen,Oui,2,Bas,Haut,Publique,Negative,1,Non,Licence,Moderee,Homme,70
12,85,Haut,Haut,Oui,7,88,Haut,Oui,1,Bas,Moyen,Publique,Neutre,0,Non,Licence,Loin,Femme,67
21,76,Moyen,Moyen,Non,7,81,Moyen,Oui,0,Moyen,Haut,Privee,Positif,2,Non,Licence,Moderee,Femme,67
20,78,Moyen,Moyen,Non,5,73,Bas,Oui,1,Bas,Moyen,Publique,Negative,3,Non,Licence,Proche,Femme,65
15,68,Moyen,Moyen,Oui,6,50,Haut,Oui,2,Haut,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Homme,62
12,67,Haut,Haut,Non,6,76,Haut,Oui,1,Bas,Moyen,Publique,Negative,2,Non,Lycee,Moderee,Homme,62
21,80,Moyen,Haut,Non,7,78,Moyen,Oui,1,Bas,Haut,Privee,Negative,4,Non,Lycee,Moderee,Femme,67
22,72,Bas,Bas,Oui,5,80,Moyen,Oui,2,Bas,Haut,Publique,Neutre,3,Non,Licence,Proche,Femme,65
19,61,Bas,Haut,Oui,8,83,Bas,Oui,1,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Proche,Homme,62
25,70,Moyen,Moyen,Non,7,51,Moyen,Oui,1,Haut,Moyen,Publique,Negative,4,Non,Licence,Proche,Femme,65
13,96,Moyen,Moyen,Non,10,51,Moyen,Oui,1,Bas,Bas,Publique,Positif,3,Non,Master,Proche,Femme,67
10,96,Haut,Haut,Oui,7,92,Moyen,Oui,1,Bas,Bas,Publique,Neutre,1,Non,Lycee,Proche,Femme,68
24,93,Moyen,Haut,Non,5,62,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,1,Non,Licence,Proche,Femme,70
31,68,Bas,Haut,Oui,7,66,Bas,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,66
14,71,Haut,Haut,Non,4,77,Moyen,Oui,0,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,64
30,98,Haut,Haut,Oui,8,83,Haut,Non,1,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,76
29,93,Moyen,Moyen,Oui,7,84,Moyen,Oui,0,Haut,Moyen,Publique,Neutre,3,Non,Licence,Moderee,Homme,72
28,69,Haut,Haut,Non,7,88,Bas,Oui,2,Bas,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Homme,68
32,100,Bas,Haut,Oui,5,67,Moyen,Non,4,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Loin,Homme,74
19,70,Haut,Bas,Non,7,66,Moyen,Oui,1,Haut,Bas,Privee,Neutre,4,Non,Licence,Moderee,Homme,64
16,95,Haut,Haut,Non,9,63,Moyen,Non,0,Moyen,Bas,Privee,Positif,3,Non,Lycee,Proche,Homme,68
27,91,Bas,Moyen,Oui,9,73,Bas,Oui,0,Bas,Moyen,Privee,Neutre,3,Non,Licence,Proche,Homme,69
16,62,Moyen,Haut,Non,6,92,Moyen,Non,0,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Proche,Femme,63
20,71,Moyen,Bas,Oui,6,92,Haut,Oui,1,Bas,Moyen,Privee,Negative,4,Non,Licence,Proche,Homme,65
19,79,Moyen,Haut,Oui,8,63,Moyen,Oui,4,Bas,Haut,Publique,Neutre,2,Non,Lycee,Moderee,Homme,68
9,78,Moyen,Moyen,Non,7,98,Bas,Oui,3,Bas,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,64
16,62,Moyen,Moyen,Non,7,88,Moyen,Oui,1,Bas,Haut,Publique,Neutre,1,Non,Lycee,Proche,Femme,62
11,82,Moyen,Moyen,Oui,8,88,Moyen,Non,1,Bas,Moyen,Privee,Negative,2,Non,Master,Moderee,Femme,64
20,95,Moyen,Moyen,Non,7,58,Bas,Oui,1,Bas,Haut,Publique,Neutre,4,Non,Licence,Proche,Homme,69
18,84,Haut,Haut,Non,6,94,Moyen,Oui,3,Haut,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,71
18,80,Bas,Bas,Oui,8,77,Moyen,Oui,1,Bas,Haut,Publique,Negative,2,Non,Licence,Proche,Femme,64
18,65,Moyen,Moyen,Oui,6,53,Moyen,Oui,1,Moyen,Moyen,Privee,Positif,3,Oui,Master,Proche,Homme,63
19,81,Moyen,Bas,Oui,10,56,Bas,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,65
16,83,Bas,Moyen,Oui,8,92,Bas,Oui,2,Haut,Haut,Publique,Positif,4,Non,Master,Proche,Femme,98
19,90,Bas,Haut,Non,7,81,Moyen,Oui,2,Moyen,Moyen,Privee,Positif,2,Non,Lycee,Proche,Femme,69
26,83,Haut,Bas,Non,6,52,Moyen,Oui,0,Bas,Haut,Publique,Negative,3,Non,Lycee,Proche,Homme,67
13,60,Moyen,Moyen,Oui,6,66,Moyen,Oui,1,Moyen,Haut,Publique,Positif,5,Oui,Licence,Moderee,Homme,61
20,93,Bas,Haut,Oui,7,83,Moyen,Oui,0,Moyen,Moyen,Privee,Negative,2,Oui,Lycee,Proche,Homme,68
29,81,Bas,Moyen,Oui,9,51,Bas,Oui,2,Moyen,Moyen,Publique,Positif,5,Non,Master,Proche,Homme,70
18,65,Haut,Moyen,Oui,7,64,Moyen,Oui,2,Haut,Moyen,Publique,Positif,1,Non,Lycee,Proche,Homme,65
16,67,Bas,Haut,Oui,8,98,Moyen,Oui,0,Haut,Bas,Privee,Negative,3,Non,Lycee,Moderee,Homme,63
20,85,Moyen,Haut,Non,8,59,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Master,Loin,Femme,68
11,62,Moyen,Haut,Oui,4,68,Moyen,Oui,2,Haut,Moyen,Publique,Negative,3,Non,Lycee,Moderee,Homme,61
21,96,Moyen,Haut,Non,8,100,Moyen,Oui,1,Haut,Moyen,Privee,Positif,2,Non,Licence,Proche,Femme,73
16,73,Moyen,Bas,Oui,6,71,Moyen,Oui,2,Haut,Haut,Publique,Positif,5,Non,Licence,Proche,Homme,66
11,80,Moyen,Moyen,Oui,6,96,Bas,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Homme,65
7,64,Moyen,Haut,Non,9,70,Haut,Oui,4,Bas,Bas,Publique,Neutre,4,Oui,Lycee,Loin,Homme,59
15,67,Moyen,Moyen,Non,8,75,Moyen,Oui,0,Haut,Haut,Publique,Negative,4,Non,Master,Proche,Femme,63
20,99,Haut,Bas,Oui,9,76,Haut,Oui,2,Bas,Moyen,Publique,Neutre,5,Non,Licence,Loin,Homme,71
14,90,Haut,Haut,Oui,8,86,Moyen,Oui,4,Moyen,Moyen,Privee,Negative,2,Non,Lycee,Proche,Femme,99
23,87,Moyen,Haut,Non,6,95,Haut,Oui,3,Haut,Moyen,Privee,Positif,0,Non,Lycee,Proche,Femme,73
12,89,Moyen,Bas,Oui,7,72,Moyen,Oui,1,Haut,Haut,Publique,Neutre,5,Non,Licence,Proche,Homme,67
23,68,Bas,Moyen,Oui,5,81,Bas,Oui,1,Bas,Bas,Publique,Neutre,2,Non,Master,Proche,Homme,64
10,67,Moyen,Moyen,Oui,6,65,Moyen,Oui,1,Moyen,Haut,Publique,Negative,4,Non,Lycee,Proche,Femme,61
15,67,Moyen,Haut,Oui,4,94,Haut,Oui,1,Moyen,Moyen,Privee,Positif,5,Non,Lycee,Loin,Homme,65
22,74,Haut,Haut,Non,4,77,Bas,Oui,0,Haut,Moyen,Privee,Negative,3,Oui,Lycee,Proche,Homme,66
17,86,Bas,Moyen,Non,6,84,Haut,Oui,0,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Femme,66
18,90,Moyen,Bas,Non,8,84,Haut,Oui,2,Bas,Haut,Privee,Positif,3,Non,Lycee,Moderee,Homme,68
28,70,Moyen,Moyen,Oui,6,69,Moyen,Oui,2,Bas,Bas,Publique,Positif,4,Oui,Lycee,Proche,Homme,66
25,83,Bas,Moyen,Oui,8,88,Bas,Oui,1,Moyen,Haut,Publique,Neutre,3,Oui,Licence,Proche,Homme,68
24,86,Bas,Bas,Oui,8,98,Moyen,Oui,2,Haut,Moyen,Publique,Positif,5,Non,Master,Loin,Homme,71
18,81,Bas,Moyen,Non,9,73,Moyen,Oui,1,Haut,Moyen,Publique,Negative,2,Non,Lycee,Proche,Homme,65
32,94,Moyen,Haut,Oui,9,53,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,73
19,91,Moyen,Bas,Non,6,58,Haut,Oui,2,Bas,Haut,Publique,Positif,3,Non,Licence,Moderee,Homme,68
15,74,Bas,Haut,Oui,4,68,Bas,Oui,3,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,64
19,94,Bas,Moyen,Non,8,51,Moyen,Oui,3,Moyen,Bas,Privee,Positif,5,Non,Master,Proche,Homme,69
26,80,Moyen,Bas,Oui,6,66,Moyen,Oui,2,Haut,Moyen,Publique,Neutre,4,Non,Master,Proche,Homme,70
24,72,Moyen,Bas,Oui,9,53,Moyen,Oui,0,Bas,Haut,Privee,Neutre,4,Oui,Lycee,Moderee,Homme,62
15,60,Moyen,Bas,Oui,5,72,Haut,Oui,2,Haut,Haut,Publique,Positif,2,Non,Lycee,Proche,Homme,62
22,62,Haut,Moyen,Non,6,54,Moyen,Oui,3,Bas,Moyen,Privee,Neutre,3,Non,Master,Proche,Homme,65
22,70,Moyen,Haut,Oui,6,53,Moyen,Oui,3,Moyen,Haut,Publique,Positif,2,Non,Lycee,Proche,Femme,67
23,94,Bas,Bas,Oui,9,83,Moyen,Oui,2,Bas,Moyen,Privee,Positif,2,Non,Lycee,Proche,Femme,69
11,90,Moyen,Moyen,Oui,7,72,Haut,Oui,3,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,67
36,66,Bas,Haut,Oui,8,58,Haut,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Loin,Homme,69
24,95,Moyen,Bas,Oui,9,90,Moyen,Oui,3,Bas,Bas,Publique,Positif,4,Non,Lycee,Moderee,Homme,71
31,64,Haut,Moyen,Non,10,97,Bas,Oui,2,Moyen,Moyen,Privee,Negative,4,Non,Lycee,Loin,Femme,67
20,60,Moyen,Moyen,Oui,6,70,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,3,Oui,Master,Proche,Femme,63
20,73,Moyen,Haut,Non,6,70,Bas,Oui,3,Haut,Haut,Publique,Neutre,4,Non,Lycee,Proche,Femme,68
29,94,Haut,Moyen,Non,7,79,Moyen,Oui,6,Bas,Haut,Privee,Neutre,4,Non,Licence,Proche,Femme,76
14,87,Moyen,Bas,Oui,8,74,Moyen,Oui,0,Moyen,Haut,Publique,Neutre,3,Oui,Licence,Moderee,Homme,64
15,65,Moyen,Moyen,Non,9,65,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,2,Non,Licence,Proche,Femme,61
20,69,Moyen,Bas,Oui,8,99,Haut,Oui,1,Moyen,Haut,Publique,Negative,3,Oui,Lycee,Moderee,Femme,64
22,64,Bas,Moyen,Oui,8,91,Bas,Oui,0,Bas,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Femme,63
20,99,Bas,Bas,Oui,9,61,Bas,Oui,1,Haut,Moyen,Privee,Neutre,4,Non,Lycee,Moderee,Homme,68
22,68,Moyen,Haut,Non,7,76,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,66
20,83,Haut,Haut,Oui,5,58,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,68
26,67,Bas,Haut,Oui,6,81,Haut,Oui,4,Bas,Haut,Publique,Neutre,3,Oui,Licence,Proche,Homme,68
12,77,Bas,Moyen,Non,7,64,Bas,Oui,2,Haut,Haut,Publique,Positif,4,Non,Licence,Moderee,Femme,64
21,66,Haut,Moyen,Non,7,61,Moyen,Oui,2,Haut,Haut,Publique,Neutre,2,Non,Licence,Proche,Homme,66
22,75,Moyen,Moyen,Oui,10,77,Haut,Oui,2,Bas,Bas,Publique,Neutre,2,Non,Lycee,Proche,Homme,66
20,96,Moyen,Haut,Non,9,70,Moyen,Oui,2,Bas,Bas,Publique,Positif,2,Oui,Lycee,Proche,Homme,69
23,92,Bas,Haut,Oui,6,71,Haut,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Homme,70
16,94,Bas,Moyen,Oui,8,58,Moyen,Oui,2,Bas,Moyen,Publique,Positif,3,Oui,Licence,Proche,Homme,67
22,65,Bas,Moyen,Non,7,82,Moyen,Oui,2,Moyen,Haut,Publique,Positif,4,Oui,Licence,Proche,Homme,65
23,84,Bas,Haut,Non,7,73,Bas,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,67
18,94,Moyen,Moyen,Oui,6,87,Haut,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,71
21,98,Moyen,Bas,Non,4,57,Moyen,Oui,2,Haut,Bas,Publique,Neutre,2,Non,Lycee,Proche,Femme,68
10,96,Haut,Haut,Non,6,80,Moyen,Non,0,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Femme,67
28,65,Moyen,Moyen,Oui,4,64,Moyen,Oui,6,Moyen,Haut,Publique,Neutre,3,Non,Master,Proche,Homme,70
16,79,Bas,Moyen,Oui,9,87,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Femme,64
5,92,Moyen,Moyen,Oui,9,52,Moyen,Oui,2,Haut,Moyen,Privee,Neutre,4,Oui,Licence,Moderee,Femme,64
22,79,Moyen,Moyen,Oui,7,98,Haut,Oui,0,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,69
23,94,Moyen,Bas,Oui,10,91,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,71
16,93,Moyen,Moyen,Oui,8,58,Moyen,Oui,1,Haut,Haut,Publique,Positif,4,Non,Licence,Proche,Femme,70
22,68,Haut,Moyen,Oui,9,53,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Femme,65
11,63,Haut,Haut,Oui,5,85,Haut,Non,0,Bas,Haut,Publique,Positif,4,Oui,Lycee,Moderee,Femme,62
34,74,Haut,Bas,Oui,7,76,Moyen,Oui,2,Bas,Haut,Publique,Positif,2,Non,Licence,Proche,Femme,71
18,94,Bas,Moyen,Oui,7,51,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Oui,Licence,Moderee,Homme,65
23,97,Bas,Haut,Oui,5,55,Moyen,Oui,0,Moyen,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Femme,69
23,63,Bas,Moyen,Oui,9,84,Haut,Oui,0,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,64
15,66,Moyen,Moyen,Non,9,63,Moyen,Oui,3,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Homme,63
14,95,Moyen,Moyen,Oui,8,51,Moyen,Oui,5,Moyen,Moyen,Privee,Positif,4,Non,Licence,Proche,Femme,70
25,97,Moyen,Haut,Oui,5,82,Haut,Oui,1,Bas,Haut,Publique,Negative,5,Non,Licence,Moderee,Homme,73
8,71,Haut,Moyen,Oui,8,97,Moyen,Oui,3,Moyen,Moyen,Privee,Neutre,1,Oui,Lycee,Proche,Femme,63
25,94,Haut,Haut,Non,8,96,Haut,Oui,6,Moyen,Moyen,Publique,Negative,3,Oui,Lycee,Loin,Femme,74
21,83,Haut,Bas,Oui,7,89,Bas,Non,0,Bas,Bas,Publique,Neutre,2,Non,Licence,Moderee,Femme,65
19,64,Haut,Bas,Oui,8,86,Bas,Oui,3,Haut,Moyen,Privee,Neutre,3,Non,Master,Proche,Femme,66
22,64,Moyen,Moyen,Non,8,65,Bas,Oui,2,Moyen,Moyen,Privee,Neutre,4,Non,Master,Proche,Femme,65
33,66,Moyen,Moyen,Oui,6,59,Moyen,Oui,3,Haut,Moyen,Publique,Positif,2,Non,Master,Proche,Femme,70
29,64,Bas,Moyen,Non,9,77,Moyen,Oui,0,Bas,Haut,Publique,Negative,2,Non,Lycee,Moderee,Femme,63
19,81,Moyen,Haut,Oui,9,53,Moyen,Oui,2,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,68
26,91,Bas,Moyen,Non,10,72,Bas,Oui,4,Haut,Moyen,Publique,Neutre,3,Non,Licence,Moderee,Homme,71
20,70,Bas,Moyen,Oui,9,69,Haut,Oui,2,Moyen,Haut,Publique,Neutre,3,Non,Master,Proche,Femme,66
19,80,Haut,Haut,Oui,7,67,Moyen,Oui,2,Bas,Haut,Publique,Neutre,2,Oui,Master,Proche,Femme,68
25,73,Moyen,Moyen,Oui,7,56,Moyen,Oui,2,Haut,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Femme,93
24,86,Moyen,Haut,Oui,9,69,Haut,Oui,1,Moyen,Haut,Publique,Neutre,3,Non,Master,Proche,Homme,72
20,62,Haut,Moyen,Oui,4,78,Moyen,Non,1,Haut,Moyen,Privee,Positif,4,Non,Lycee,Moderee,Femme,64
16,83,Moyen,Haut,Oui,9,95,Moyen,Oui,2,Bas,Haut,Publique,Neutre,2,Non,Licence,Proche,Homme,69
28,97,Haut,Bas,Oui,9,53,Bas,Oui,0,Bas,Moyen,Privee,Negative,3,Non,Licence,Moderee,Femme,70
19,75,Moyen,Haut,Oui,5,61,Haut,Oui,0,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,65
19,63,Moyen,Moyen,Oui,6,78,Bas,Oui,3,Moyen,Moyen,Publique,Neutre,2,Oui,Licence,Proche,Homme,63
27,72,Moyen,Haut,Non,5,93,Bas,Oui,1,Haut,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,70
13,79,Moyen,Bas,Non,5,68,Moyen,Non,2,Haut,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,63
18,66,Haut,Haut,Non,4,51,Bas,Oui,2,Bas,Moyen,Privee,Neutre,2,Non,Licence,Proche,Homme,64
26,77,Bas,Moyen,Non,4,70,Bas,Oui,2,Haut,Bas,Publique,Neutre,3,Oui,Licence,Moderee,Femme,65
29,87,Moyen,Haut,Oui,10,93,Haut,Oui,1,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Homme,72
20,84,Moyen,Moyen,Oui,10,99,Bas,Oui,2,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Homme,69
14,89,Moyen,Bas,Oui,5,67,Bas,Non,3,Bas,Bas,Privee,Neutre,3,Non,Lycee,Loin,Femme,63
17,93,Bas,Moyen,Oui,9,57,Haut,Oui,3,Bas,Haut,Privee,Neutre,2,Non,Licence,Proche,Homme,69
14,69,Moyen,Haut,Oui,6,93,Bas,Non,2,Bas,Moyen,Privee,Neutre,0,Non,Lycee,Proche,Homme,63
18,64,Bas,Bas,Oui,7,97,Bas,Oui,2,Moyen,Bas,Privee,Neutre,4,Non,Licence,Proche,Homme,62
22,77,Bas,Moyen,Oui,5,84,Moyen,Non,3,Haut,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Homme,66
24,94,Haut,Bas,Non,7,70,Moyen,Oui,1,Haut,Moyen,Publique,Neutre,1,Non,Lycee,Proche,Homme,70
24,80,Moyen,Haut,Oui,7,97,Moyen,Oui,0,Bas,Haut,Privee,Neutre,4,Non,Lycee,Moderee,Femme,69
19,92,Haut,Moyen,Oui,6,52,Moyen,Oui,3,Haut,Moyen,Publique,Positif,1,Non,Lycee,Proche,Homme,70
34,65,Moyen,Moyen,Oui,6,62,Haut,Oui,0,Moyen,Haut,Publique,Negative,3,Non,Lycee,Proche,Homme,67
7,96,Haut,Moyen,Oui,6,68,Moyen,Oui,2,Bas,Haut,Publique,Neutre,1,Non,Lycee,Proche,Femme,67
11,81,Bas,Moyen,Oui,6,68,Haut,Oui,2,Haut,Moyen,Privee,Negative,3,Non,Master,Loin,Femme,64
22,61,Moyen,Moyen,Non,6,84,Bas,Oui,0,Moyen,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,64
17,93,Bas,Moyen,Oui,7,93,Bas,Oui,2,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Proche,Homme,69
20,93,Moyen,Moyen,Oui,8,68,Moyen,Oui,1,Bas,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Homme,68
27,67,Haut,Moyen,Oui,10,71,Moyen,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,67
23,96,Bas,Haut,Oui,6,93,Bas,Oui,5,Bas,Moyen,Publique,Negative,4,Non,Lycee,Proche,Femme,72
9,100,Bas,Bas,Non,7,79,Moyen,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,66
26,95,Moyen,Haut,Non,9,74,Bas,Oui,3,Bas,Moyen,Privee,Neutre,3,Oui,Lycee,Proche,Femme,71
25,93,Haut,Haut,Oui,5,63,Moyen,Oui,2,Haut,Moyen,Publique,Positif,2,Non,Master,Proche,Femme,75
22,85,Bas,Haut,Oui,8,73,Haut,Oui,1,Moyen,Moyen,Privee,Positif,3,Non,Licence,Proche,Homme,70
22,84,Moyen,Moyen,Non,4,56,Moyen,Oui,0,Haut,Bas,Privee,Positif,2,Non,Lycee,Moderee,Homme,66
20,98,Moyen,Moyen,Non,9,71,Moyen,Oui,0,Bas,Moyen,Publique,Negative,4,Non,Licence,Moderee,Homme,69
29,74,Haut,Moyen,Non,8,68,Moyen,Oui,0,Moyen,Haut,Publique,Positif,4,Non,Lycee,Proche,Femme,69
24,62,Haut,Bas,Oui,7,53,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,6,Non,Master,Proche,Femme,65
26,79,Moyen,Bas,Non,7,97,Moyen,Oui,1,Haut,Moyen,Privee,Positif,2,Non,Lycee,Proche,Homme,69
26,69,Moyen,Moyen,Oui,5,83,Moyen,Oui,4,Moyen,Haut,Privee,Neutre,2,Non,Lycee,Moderee,Femme,68
17,88,Moyen,Haut,Oui,10,100,Moyen,Oui,1,Bas,Haut,Publique,Positif,2,Non,Master,Proche,Femme,71
28,73,Bas,Moyen,Oui,4,73,Moyen,Oui,2,Haut,Haut,Publique,Positif,2,Non,Master,Proche,Femme,70
17,98,Moyen,Haut,Oui,7,72,Haut,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,71
24,93,Bas,Haut,Oui,8,56,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Licence,Moderee,Homme,69
14,73,Haut,Moyen,Non,5,87,Haut,Oui,2,Moyen,Moyen,Publique,Positif,4,Non,Licence,Proche,Femme,67
9,88,Bas,Moyen,Oui,5,93,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,4,Non,Master,Proche,Homme,66
17,96,Moyen,Moyen,Non,9,93,Bas,Oui,3,Moyen,Moyen,Privee,Neutre,2,Non,Lycee,Loin,Homme,69
24,74,Moyen,Moyen,Oui,7,65,Bas,Oui,3,Moyen,Haut,Publique,Neutre,2,Non,Licence,Proche,Homme,68
21,90,Bas,Moyen,Oui,10,95,Haut,Oui,2,Haut,Haut,Privee,Neutre,4,Non,Licence,Proche,Homme,72
31,76,Moyen,Haut,Oui,9,91,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,4,Non,Master,Proche,Homme,72
20,84,Moyen,Haut,Oui,6,57,Haut,Oui,2,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Loin,Femme,69
18,84,Moyen,Haut,Non,6,71,Moyen,Oui,4,Moyen,Bas,Publique,Positif,2,Non,Lycee,Proche,Femme,69
27,86,Bas,Moyen,Oui,7,59,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,68
19,75,Moyen,Haut,Oui,8,83,Haut,Oui,2,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,68
27,67,Haut,Bas,Non,8,89,Bas,Oui,1,Bas,Bas,Publique,Positif,3,Non,Master,Proche,Femme,66
26,81,Bas,Moyen,Oui,5,82,Moyen,Oui,0,Moyen,Moyen,Publique,Negative,5,Oui,Master,Proche,Femme,67
20,87,Moyen,Moyen,Non,8,89,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,68
24,69,Haut,Bas,Oui,6,96,Moyen,Oui,4,Haut,Moyen,Publique,Positif,4,Non,Licence,Moderee,Homme,70
18,93,Moyen,Haut,Oui,8,96,Moyen,Oui,2,Moyen,Bas,Publique,Positif,2,Non,Lycee,Moderee,Femme,71
30,98,Moyen,Haut,Non,7,76,Haut,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,74
13,80,Moyen,Moyen,Oui,5,94,Haut,Oui,1,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,67
19,65,Bas,Haut,Non,9,58,Bas,Oui,3,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Moderee,Femme,62
24,99,Moyen,Moyen,Oui,5,99,Moyen,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Femme,72
14,61,Bas,Moyen,Oui,10,71,Moyen,Non,2,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,59
