Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
23,60,Haut,Moyen,Oui,8,69,Moyen,Oui,1,Bas,Moyen,Privee,Positif,4,Non,Licence,Proche,Homme,66
26,76,Moyen,Moyen,Oui,5,57,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,68
26,96,Moyen,Moyen,Oui,7,68,Moyen,Oui,3,Haut,Moyen,Privee,Positif,3,Non,Licence,Proche,Femme,74
12,90,Moyen,Bas,Oui,6,54,Moyen,Non,1,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,64
14,82,Moyen,Moyen,Non,8,65,Moyen,Oui,1,Bas,Moyen,Privee,Positif,3,Non,Licence,Proche,Homme,65
23,81,Bas,Moyen,Oui,4,54,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,66
23,74,Moyen,Haut,Oui,8,88,Bas,Oui,0,Moyen,Haut,Publique,Negative,3,Oui,Lycee,Proche,Homme,66
23,81,Moyen,Bas,Non,4,84,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,5,Non,Lycee,Proche,Homme,68
43,86,Haut,Moyen,Oui,7,97,Moyen,Oui,2,Moyen,Haut,Publique,Positif,1,Non,Lycee,Proche,Femme,78
23,77,Moyen,Haut,Oui,6,69,Bas,Oui,1,Moyen,Moyen,Privee,Positif,2,Non,Lycee,Moderee,Femme,67
27,89,Moyen,Haut,Oui,6,89,Moyen,Oui,3,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Proche,Homme,74
26,94,Moyen,Haut,Non,5,79,Haut,Oui,1,Bas,Haut,Publique,Positif,2,Non,Master,Proche,Homme,74
24,66,Moyen,Bas,Non,9,82,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,2,Oui,Lycee,Proche,Femme,62
18,78,Haut,Moyen,Oui,5,77,Moyen,Non,2,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Loin,Homme,66
25,76,Moyen,Moyen,Oui,5,89,Haut,Oui,3,Moyen,Haut,Publique,Neutre,3,Non,Lycee,Loin,Femme,69
15,87,Moyen,Haut,Oui,10,52,Moyen,Oui,2,Bas,Haut,Privee,Positif,3,Non,Licence,Proche,Homme,68
19,70,Moyen,Bas,Non,7,54,Haut,Oui,0,Moyen,Moyen,Publique,Positif,2,Oui,Lycee,Moderee,Homme,89
17,86,Haut,Bas,Non,5,55,Bas,Non,2,Haut,Moyen,Privee,Neutre,4,Non,Licence,Proche,Homme,66
20,95,Bas,Moyen,Oui,7,64,Bas,Non,2,Moyen,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,68
34,77,Moyen,Bas,Oui,7,80,Bas,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,69
9,96,Moyen,Moyen,Oui,4,82,Haut,Non,0,Bas,Moyen,Publique,Positif,4,Non,Licence,Proche,Homme,67
24,100,Haut,Haut,Oui,6,86,Bas,Oui,2,Moyen,Moyen,Privee,Positif,5,Non,Lycee,Proche,Homme,75
10,64,Moyen,Haut,Non,7,64,Haut,Oui,0,Moyen,Moyen,Publique,Positif,4,Oui,Lycee,Moderee,Femme,60
17,69,Haut,Moyen,Oui,9,83,Moyen,Oui,2,Moyen,Haut,Privee,Positif,4,Oui,Licence,Moderee,Femme,66
27,98,Bas,Haut,Oui,7,56,Bas,Oui,1,Haut,Moyen,Privee,Positif,3,Non,Licence,Proche,Femme,73
20,98,Moyen,Bas,Non,7,50,Bas,Oui,1,Moyen,Haut,Privee,Neutre,2,Non,Lycee,Proche,Femme,68
14,64,Moyen,Moyen,Oui,6,85,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,62
16,61,Moyen,Moyen,Non,9,86,Bas,Oui,2,Bas,Haut,Publique,Positif,2,Non,Lycee,Proche,Homme,62
24,66,Haut,Bas,Oui,8,81,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Loin,Homme,65
16,100,Haut,Bas,Oui,8,63,Haut,Oui,2,Bas,Moyen,Publique,Negative,3,Non,Lycee,Moderee,Homme,69
21,67,Moyen,Moyen,Non,7,96,Bas,Oui,3,Bas,Moyen,Publique,Neutre,2,Non,Lycee,Loin,Femme,64
20,80,Moyen,Haut,Non,5,94,Moyen,Oui,0,Bas,Bas,Privee,Positif,4,Oui,Master,Moderee,Femme,67
16,94,Haut,Haut,Oui,9,76,Moyen,Oui,0,Bas,Haut,Publique,Neutre,2,Non,Lycee,Proche,Homme,70
33,61,Moyen,Moyen,Non,7,99,Haut,Oui,2,Moyen,Haut,Publique,Neutre,3,Non,Licence,Proche,Femme,70
24,84,Haut,Bas,Non,7,65,Bas,Oui,3,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Femme,69
8,71,Haut,Bas,Non,8,75,Moyen,Oui,0,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,61
21,94,Moyen,Moyen,Non,7,96,Bas,Oui,0,Moyen,Moyen,Privee,Neutre,2,Oui,Master,Moderee,Homme,69
16,71,Haut,Moyen,Oui,5,73,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,0,Oui,Lycee,Proche,Homme,63
25,87,Moyen,Bas,Oui,7,74,Bas,Oui,0,Moyen,Haut,Publique,Neutre,4,Oui,Lycee,Proche,Homme,67
19,69,Moyen,Moyen,Oui,7,61,Haut,Oui,3,Haut,Haut,Publique,Neutre,4,Non,Lycee,Moderee,Homme,66
23,61,Bas,Moyen,Non,9,58,Moyen,Oui,4,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,63
25,76,Moyen,Haut,Oui,4,78,Moyen,Oui,2,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Moderee,Femme,68
13,72,Haut,Haut,Non,7,66,Moyen,Oui,0,Bas,Haut,Publique,Neutre,4,Non,Master,Proche,Homme,65
18,92,Bas,Moyen,Oui,8,54,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,67
17,92,Bas,Bas,Oui,8,75,Moyen,Oui,2,Moyen,Haut,Publique,Neutre,3,Non,Master,Proche,Femme,68
16,78,Moyen,Haut,Non,6,83,Moyen,Oui,0,Bas,Bas,Publique,Neutre,3,Oui,Licence,Proche,Homme,64
31,84,Moyen,Moyen,Non,5,87,Haut,Oui,0,Moyen,Moyen,Privee,Positif,3,Non,Licence,Moderee,Homme,71
22,84,Moyen,Moyen,Oui,6,92,Bas,Oui,0,Moyen,Moyen,Publique,Neutre,5,Non,Lycee,Proche,Femme,69
12,93,Moyen,Moyen,Oui,9,74,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Master,Moderee,Homme,67
26,77,Bas,Moyen,Non,4,70,Bas,Oui,2,Haut,Bas,Publique,Neutre,3,Oui,Licence,Moderee,Femme,65
33,71,Bas,Moyen,Non,5,84,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,68
26,71,Haut,Moyen,Oui,6,51,Bas,Non,1,Haut,Moyen,Privee,Positif,3,Non,Master,Moderee,Homme,67
11,81,Moyen,Moyen,Oui,6,82,Haut,Oui,3,Moyen,Haut,Publique,Neutre,4,Non,Lycee,Proche,Homme,67
17,78,Moyen,Haut,Oui,7,70,Moyen,Non,2,Bas,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,66
28,78,Haut,Moyen,Non,9,73,Haut,Oui,2,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Femme,70
16,64,Haut,Bas,Oui,5,65,Moyen,Oui,3,Moyen,Haut,Privee,Positif,4,Non,Master,Moderee,Femme,65
23,89,Bas,Bas,Oui,7,56,Bas,Oui,4,Moyen,Bas,Privee,Positif,4,Non,Master,Proche,Femme,69
25,69,Moyen,Moyen,Oui,7,70,Bas,Non,1,Haut,Haut,Publique,Positif,4,Non,Lycee,Loin,Femme,65
14,68,Haut,Moyen,Non,6,65,Moyen,Oui,1,Haut,Moyen,Publique,Neutre,3,Oui,Licence,Proche,Homme,63
20,77,Moyen,Moyen,Non,5,98,Bas,Oui,2,Bas,Haut,Privee,Neutre,2,Non,Master,Loin,Femme,67
1,69,Haut,Moyen,Oui,6,97,Moyen,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,61
14,83,Moyen,Bas,Oui,6,82,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Proche,Femme,65
18,75,Bas,Haut,Oui,8,95,Moyen,Oui,1,Bas,Bas,Publique,Neutre,2,Non,Licence,Proche,Femme,66
13,78,Moyen,Haut,Oui,8,88,Haut,Oui,0,Haut,Bas,Publique,Neutre,3,Non,Licence,Proche,Homme,66
30,81,Moyen,Bas,Oui,5,67,Moyen,Oui,1,Haut,Haut,Publique,Negative,1,Non,Lycee,Proche,Homme,69
11,68,Moyen,Moyen,Non,6,80,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Licence,Moderee,Femme,63
17,66,Bas,Haut,Non,6,61,Moyen,Oui,1,Haut,Moyen,Publique,Positif,6,Non,Master,Proche,Homme,65
21,95,Bas,Bas,Non,10,84,Bas,Oui,0,Haut,Moyen,Publique,Neutre,4,Oui,Lycee,Proche,Homme,67
29,77,Haut,Haut,Oui,7,52,Moyen,Oui,2,Haut,Moyen,Publique,Negative,3,Oui,Lycee,Proche,Femme,69
11,76,Bas,Moyen,Oui,5,92,Moyen,Oui,4,Moyen,Bas,Publique,Negative,2,Non,Master,Proche,Homme,65
27,61,Moyen,Moyen,Non,6,79,Moyen,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,65
20,80,Haut,Bas,Oui,6,53,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,65
14,82,Moyen,Haut,Oui,8,94,Bas,Oui,2,Bas,Haut,Publique,Negative,5,Non,Licence,Loin,Femme,67
21,88,Moyen,Haut,Non,7,93,Moyen,Oui,4,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,72
16,67,Moyen,Haut,Non,7,89,Haut,Oui,3,Bas,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,66
20,70,Moyen,Moyen,Oui,7,84,Bas,Non,2,Moyen,Haut,Privee,Neutre,4,Non,Licence,Loin,Homme,65
18,92,Haut,Moyen,Oui,7,70,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,69
21,98,Moyen,Bas,Non,4,57,Moyen,Oui,2,Haut,Bas,Publique,Neutre,2,Non,Lycee,Proche,Femme,68
24,65,Moyen,Bas,Non,7,64,Bas,Oui,1,Haut,Moyen,Publique,Neutre,1,Non,Master,Proche,Homme,64
30,80,Bas,Haut,Non,6,67,Moyen,Oui,3,Moyen,Moyen,Publique,Negative,4,Non,Licence,Moderee,Femme,69
13,69,Moyen,Bas,Oui,5,68,Bas,Oui,0,Haut,Moyen,Publique,Positif,1,Oui,Lycee,Moderee,Femme,59
33,62,Haut,Moyen,Oui,10,78,Moyen,Oui,0,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Moderee,Femme,68
8,73,Moyen,Moyen,Non,7,60,Moyen,Non,0,Haut,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Femme,60
19,66,Moyen,Haut,Non,7,59,Moyen,Oui,1,Haut,Moyen,Publique,Negative,3,Non,Lycee,Loin,Homme,62
24,88,Bas,Moyen,Oui,6,86,Bas,Oui,0,Bas,Bas,Publique,Negative,3,Non,Licence,Proche,Homme,67
22,81,Bas,Haut,Oui,8,50,Haut,Oui,4,Moyen,Moyen,Privee,Positif,5,Non,Lycee,Loin,Femme,68
16,66,Moyen,Haut,Oui,5,57,Haut,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Femme,64
19,60,Moyen,Haut,Oui,7,72,Haut,Oui,3,Bas,Haut,Publique,Positif,3,Non,Lycee,Moderee,Femme,65
17,92,Bas,Bas,Oui,6,57,Moyen,Oui,2,Moyen,Moyen,Privee,Positif,2,Oui,Lycee,Moderee,Femme,65
16,67,Haut,Moyen,Non,8,98,Moyen,Oui,0,Bas,Bas,Publique,Neutre,3,Non,Lycee,Proche,Femme,63
25,84,Moyen,Bas,Oui,6,84,Bas,Oui,2,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,70
22,73,Bas,Moyen,Oui,9,72,Bas,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,66
16,83,Moyen,Haut,Oui,7,56,Bas,Oui,4,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,68
25,73,Bas,Bas,Non,8,69,Moyen,Oui,3,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Proche,Femme,66
22,63,Bas,Bas,Non,8,83,Moyen,Oui,3,Moyen,Moyen,Privee,Negative,1,Non,Licence,Proche,Homme,63
25,69,Haut,Moyen,Oui,9,98,Moyen,Oui,1,Bas,Moyen,Publique,Negative,3,Oui,Licence,Moderee,Femme,66
24,68,Moyen,Moyen,Oui,6,74,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,65
15,77,Moyen,Moyen,Oui,8,85,Haut,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Master,Moderee,Homme,66
17,86,Haut,Bas,Oui,4,60,Haut,Oui,2,Haut,Bas,Privee,Positif,3,Oui,Licence,Moderee,Femme,67
24,71,Moyen,Moyen,Oui,7,81,Moyen,Oui,0,Bas,Moyen,Privee,Positif,3,Non,Lycee,Proche,Homme,66
24,60,Bas,Moyen,Non,6,62,Haut,Oui,4,Bas,Haut,Publique,Negative,3,Non,Lycee,Proche,Femme,63
20,81,Moyen,Moyen,Oui,5,60,Bas,Oui,3,Moyen,Moyen,Publique,Positif,4,Oui,Lycee,Proche,Homme,66
21,84,Moyen,Moyen,Non,6,75,Bas,Non,1,Haut,Moyen,Publique,Positif,3,Non,Licence,Moderee,Homme,67
28,99,Moyen,Moyen,Oui,6,61,Moyen,Non,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,71
16,84,Moyen,Haut,Oui,7,86,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Femme,67
23,79,Moyen,Haut,Oui,6,97,Moyen,Oui,1,Haut,Bas,Publique,Neutre,4,Non,Lycee,Moderee,Homme,69
19,83,Moyen,Moyen,Oui,7,70,Moyen,Oui,2,Bas,Moyen,Publique,Negative,4,Oui,Master,Proche,Femme,67
19,97,Haut,Moyen,Oui,6,66,Haut,Oui,2,Moyen,Moyen,Privee,Positif,2,Non,Licence,Moderee,Femme,72
27,93,Haut,Bas,Non,6,59,Haut,Oui,2,Bas,Moyen,Privee,Negative,4,Non,Lycee,Proche,Femme,70
25,73,Moyen,Haut,Oui,7,70,Bas,Oui,0,Bas,Moyen,Privee,Neutre,4,Non,Master,Moderee,Homme,67
25,69,Bas,Haut,Oui,7,78,Moyen,Oui,0,Bas,Haut,Publique,Negative,3,Non,Lycee,Loin,Femme,64
28,71,Moyen,Moyen,Non,8,69,Haut,Oui,1,Moyen,Haut,Privee,Neutre,1,Non,Licence,Moderee,Femme,67
20,80,Bas,Haut,Non,8,81,Moyen,Oui,3,Moyen,Moyen,Privee,Negative,4,Non,Master,Proche,Homme,69
18,80,Moyen,Moyen,Non,8,55,Bas,Oui,2,Bas,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Homme,63
22,63,Moyen,Haut,Oui,7,85,Moyen,Oui,4,Haut,Haut,Publique,Negative,3,Non,Licence,Proche,Femme,68
19,89,Haut,Moyen,Oui,7,95,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,70
21,92,Moyen,Bas,Oui,8,51,Bas,Oui,0,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,66
24,72,Haut,Haut,Non,6,78,Haut,Oui,0,Bas,Haut,Publique,Negative,6,Non,Lycee,Proche,Femme,68
15,87,Haut,Bas,Oui,4,80,Haut,Oui,0,Bas,Moyen,Privee,Positif,3,Non,Licence,Proche,Homme,67
33,77,Bas,Haut,Oui,5,85,Moyen,Oui,0,Bas,Moyen,Privee,Neutre,5,Non,Lycee,Loin,Femme,69
14,96,Moyen,Bas,Oui,9,69,Haut,Oui,0,Moyen,Moyen,Privee,Negative,3,Oui,Licence,Proche,Femme,66
13,94,Moyen,Moyen,Oui,7,91,Bas,Oui,3,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,68
27,81,Moyen,Moyen,Oui,7,77,Moyen,Oui,2,Moyen,Bas,Publique,Neutre,2,Oui,Master,Moderee,Femme,69
25,88,Moyen,Moyen,Oui,7,70,Bas,Oui,1,Moyen,Moyen,Privee,Positif,3,Non,Master,Moderee,Homme,70
24,95,Moyen,Haut,Oui,8,86,Haut,Oui,1,Moyen,Haut,Privee,Neutre,3,Non,Licence,Proche,Homme,74
24,80,Moyen,Haut,Oui,7,96,Haut,Oui,0,Bas,Haut,Publique,Positif,0,Non,Licence,Moderee,Femme,70
20,73,Moyen,Moyen,Oui,7,91,Bas,Oui,1,Moyen,Haut,Publique,Neutre,2,Non,Master,Moderee,Homme,66
15,90,Haut,Moyen,Oui,8,97,Moyen,Oui,1,Bas,Haut,Privee,Negative,3,Non,Licence,Proche,Femme,69
20,69,Moyen,Haut,Non,6,63,Bas,Oui,0,Bas,Moyen,Publique,Negative,3,Non,Master,Proche,Homme,64
16,76,Bas,Haut,Oui,8,56,Moyen,Non,1,Bas,Moyen,Publique,Positif,1,Non,Lycee,Proche,Homme,62
26,95,Bas,Haut,Non,7,77,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Femme,70
19,89,Haut,Moyen,Oui,7,52,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Moderee,Homme,68
15,76,Moyen,Moyen,Oui,6,84,Bas,Oui,0,Moyen,Haut,Publique,Neutre,3,Non,Licence,Proche,Femme,65
18,69,Haut,Haut,Non,7,62,Bas,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,65
22,74,Haut,Haut,Oui,6,73,Bas,Oui,3,Haut,Haut,Publique,Positif,4,Non,Master,Moderee,Femme,71
17,71,Haut,Moyen,Oui,9,83,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,5,Non,Lycee,Proche,Homme,66
15,67,Moyen,Moyen,Non,4,74,Moyen,Oui,0,Bas,Moyen,Publique,Negative,3,Non,Licence,Moderee,Homme,61
21,90,Bas,Moyen,Oui,8,62,Bas,Oui,2,Moyen,Haut,Publique,Negative,5,Oui,Lycee,Proche,Homme,67
21,70,Bas,Haut,Oui,4,94,Moyen,Oui,0,Bas,Haut,Privee,Neutre,2,Non,Licence,Loin,Homme,65
17,78,Moyen,Haut,Non,8,88,Moyen,Oui,0,Bas,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,65
17,75,Moyen,Haut,Oui,6,80,Moyen,Non,1,Bas,Moyen,Privee,Positif,5,Non,Lycee,Moderee,Homme,65
21,99,Moyen,Moyen,Non,8,85,Haut,Oui,4,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Moderee,Homme,73
11,76,Moyen,Moyen,Oui,7,71,Moyen,Non,1,Moyen,Bas,Publique,Neutre,2,Non,Licence,Proche,Homme,62
12,63,Moyen,Haut,Oui,5,69,Bas,Oui,0,Moyen,Haut,Publique,Negative,2,Non,Licence,Moderee,Femme,60
16,64,Bas,Moyen,Oui,9,58,Bas,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Moderee,Femme,61
19,84,Bas,Moyen,Oui,8,90,Haut,Oui,2,Bas,Moyen,Privee,Neutre,3,Non,Master,Loin,Homme,67
22,84,Haut,Moyen,Non,8,69,Moyen,Non,3,Moyen,Haut,Privee,Neutre,4,Non,Licence,Proche,Homme,70
29,77,Bas,Haut,Non,6,85,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,1,Non,Licence,Proche,Homme,69
25,77,Moyen,Bas,Oui,8,65,Haut,Non,0,Moyen,Moyen,Publique,Positif,5,Non,Licence,Loin,Femme,66
19,62,Moyen,Moyen,Non,5,90,Bas,Oui,2,Bas,Haut,Publique,Positif,3,Non,Licence,Moderee,Homme,64
20,81,Haut,Moyen,Oui,4,55,Moyen,Oui,1,Haut,Moyen,Privee,Positif,2,Non,Master,Moderee,Homme,68
14,80,Haut,Moyen,Oui,5,81,Moyen,Oui,1,Bas,Moyen,Publique,Positif,4,Non,Master,Loin,Femme,67
20,66,Moyen,Moyen,Non,6,90,Haut,Oui,0,Moyen,Moyen,Publique,Neutre,1,Non,Licence,Proche,Femme,64
18,64,Moyen,Moyen,Oui,6,83,Haut,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,65
22,65,Bas,Haut,Oui,6,85,Moyen,Oui,2,Haut,Moyen,Publique,Positif,3,Oui,Master,Proche,Femme,66
23,84,Haut,Moyen,Oui,6,78,Bas,Oui,2,Bas,Bas,Publique,Negative,2,Non,Lycee,Moderee,Femme,68
29,68,Moyen,Haut,Oui,4,53,Moyen,Oui,1,Moyen,Moyen,Privee,Negative,4,Non,Lycee,Loin,Homme,66
19,70,Moyen,Moyen,Non,7,63,Bas,Non,3,Bas,Bas,Publique,Neutre,5,Non,Lycee,Proche,Homme,63
22,67,Bas,Moyen,Non,7,86,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Femme,63
24,98,Haut,Moyen,Oui,6,97,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Non,Licence,Loin,Homme,74
18,94,Moyen,Haut,Oui,9,77,Bas,Oui,1,Moyen,Haut,Publique,Positif,2,Non,Licence,Moderee,Homme,70
21,69,Haut,Haut,Oui,7,86,Moyen,Oui,2,Bas,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Homme,68
20,73,Moyen,Moyen,Oui,7,84,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,4,Non,Master,Moderee,Femme,66
21,68,Moyen,Bas,Non,8,100,Bas,Oui,0,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Loin,Homme,63
15,80,Bas,Haut,Non,5,90,Moyen,Oui,4,Bas,Moyen,Publique,Positif,3,Non,Licence,Loin,Femme,67
20,61,Moyen,Moyen,Non,7,81,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Homme,62
23,87,Haut,Haut,Non,8,56,Moyen,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Master,Moderee,Homme,71
29,81,Haut,Moyen,Non,7,68,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,4,Non,Master,Proche,Homme,72
26,96,Moyen,Moyen,Oui,5,63,Moyen,Non,1,Haut,Moyen,Privee,Positif,2,Non,Master,Proche,Homme,72
33,67,Moyen,Moyen,Oui,6,93,Haut,Oui,0,Bas,Haut,Publique,Neutre,3,Non,Lycee,Loin,Femme,68
15,92,Moyen,Bas,Oui,7,72,Bas,Oui,1,Moyen,Moyen,Publique,Negative,5,Non,Lycee,Proche,Femme,66
25,92,Moyen,Moyen,Non,4,77,Moyen,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,70
21,65,Moyen,Bas,Oui,5,98,Haut,Non,2,Bas,Moyen,Privee,Positif,4,Non,Master,Proche,Homme,66
33,76,Moyen,Moyen,Oui,10,92,Bas,Oui,1,Haut,Moyen,Privee,Positif,3,Non,Master,Proche,Femme,72
15,67,Haut,Moyen,Oui,8,89,Bas,Oui,0,Haut,Haut,Publique,Neutre,4,Non,Lycee,Moderee,Femme,64
16,71,Moyen,Moyen,Non,8,51,Moyen,Oui,0,Bas,Moyen,Publique,Negative,2,Non,Master,Loin,Femme,61
7,82,Haut,Haut,Oui,8,56,Moyen,Oui,0,Bas,Moyen,Privee,Negative,2,Non,Lycee,Loin,Homme,62
17,76,Moyen,Haut,Non,7,87,Haut,Oui,1,Moyen,Haut,Publique,Positif,4,Non,Lycee,Proche,Femme,68
15,98,Bas,Moyen,Oui,8,71,Bas,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,68
21,65,Bas,Moyen,Non,9,56,Haut,Oui,1,Moyen,Moyen,Publique,Positif,5,Non,Lycee,Moderee,Homme,63
22,99,Moyen,Bas,Oui,8,87,Bas,Oui,1,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Moderee,Femme,70
31,69,Haut,Bas,Oui,7,60,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Master,Proche,Femme,68
26,91,Haut,Moyen,Oui,7,79,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,5,Non,Lycee,Proche,Femme,72
17,74,Moyen,Moyen,Oui,8,87,Moyen,Oui,4,Bas,Bas,Publique,Positif,3,Non,Licence,Proche,Homme,67
15,66,Bas,Haut,Non,6,80,Moyen,Non,1,Bas,Moyen,Privee,Neutre,1,Non,Licence,Proche,Homme,61
23,94,Bas,Moyen,Non,8,100,Moyen,Non,0,Bas,Moyen,Publique,Neutre,3,Non,Master,Proche,Homme,69
12,72,Moyen,Bas,Oui,6,72,Haut,Oui,2,Bas,Haut,Privee,Negative,2,Non,Lycee,Moderee,Femme,61
31,86,Haut,Haut,Oui,6,66,Moyen,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Licence,Moderee,Homme,75
27,83,Haut,Bas,Non,5,60,Moyen,Oui,0,Haut,Bas,Publique,Neutre,2,Non,Licence,Moderee,Femme,68
17,79,Moyen,Bas,Oui,6,75,Bas,Oui,1,Moyen,Haut,Publique,Neutre,4,Non,Lycee,Proche,Homme,65
28,89,Moyen,Haut,Oui,10,97,Haut,Oui,3,Moyen,Bas,Publique,Negative,6,Non,Lycee,Proche,Femme,75
19,64,Bas,Moyen,Non,6,99,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,64
27,87,Moyen,Moyen,Non,8,77,Moyen,Oui,1,Bas,Haut,Publique,Neutre,4,Non,Lycee,Moderee,Homme,70
10,96,Haut,Haut,Non,6,80,Moyen,Non,0,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Femme,67
16,62,Moyen,Moyen,Oui,7,79,Bas,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,63
20,89,Moyen,Moyen,Oui,4,58,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Loin,Femme,67
17,77,Bas,Haut,Oui,5,53,Moyen,Oui,2,Haut,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,86
24,76,Bas,Haut,Non,6,72,Haut,Oui,3,Moyen,Haut,Publique,Neutre,3,Oui,Lycee,Moderee,Femme,67
14,65,Haut,Moyen,Non,5,59,Bas,Oui,1,Haut,Moyen,Publique,Positif,4,Non,Master,Loin,Homme,63
19,80,Moyen,Moyen,Non,7,94,Moyen,Oui,0,Moyen,Bas,Publique,Neutre,3,Non,Licence,Moderee,Femme,66
23,79,Moyen,Moyen,Non,5,81,Moyen,Oui,1,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Femme,67
24,91,Moyen,Moyen,Non,7,52,Bas,Oui,0,Haut,Haut,Publique,Neutre,4,Non,Licence,Proche,Homme,69
